82,601668.SH,中国建筑,中国建筑股份有限公司,北京,北京市,2009-07-29,2007-12-10,郑学选,"4,161,995.24",382894,房屋建筑工程、房地产开发与投资、国际工程承包、基础设施建设与投资以及设计勘察等。,国务院国有资产监督管理委员会,北京市海淀区三里河路15号,北京市朝阳区安定路5号院3号楼中建财富国际中心,土木工程建筑业
83,603360.SH,百傲化学,大连百傲化学股份有限公司,辽宁,大连市,2017-02-06,2003-09-22,刘宪武,"36,031.82",701,研发、生产和销售异噻唑啉酮类工业杀菌剂原药剂,刘宪武,大连市普湾新区松木岛化工园区沐百路18号,辽宁省大连市中山区港东街12号一方金融广场A座11楼,化学原料和化学制品制造业
84,600844.SH,丹化科技,丹化化工科技股份有限公司,江苏,镇江市,1994-03-11,1994-02-17,蒋涛,"101,652.42",1238,乙二醇、草酸、催化剂化工业的化工品的研发、生产和销售,于泽国,江苏省丹阳市南三环路888号高新技术创新园C1楼,江苏省丹阳市南三环路888号高新技术创新园C1楼,化学原料和化学制品制造业
85,601888.SH,中国中免,中国旅游集团中免股份有限公司,北京,北京市,2009-10-15,2008-03-28,王轩,"206,885.90",16789,"主要从事免税业务,主要包括烟酒、香化、精品、食品百货等免税商品的批发、零售等业务。此外,还从事以免税业务为核心的商业综合体投资开发业务。",国务院国有资产监督管理委员会,北京市东城区东直门外小街甲2号A座8层,北京市东城区东直门外小街甲2号A座8层,商务服务业
86,600518.SH,ST康美,康美药业股份有限公司,广东,揭阳市,2001-03-19,1997-06-18,赖志坚,"1,386,386.67",4409,"以中药饮片生产、销售为核心,实施中医药全产业链一体化运营模式。业务体系涵盖上游的道地中药材种植、产地趁鲜加工与资源整合;中游的中药材专业市场经营,中药饮片、中成药制剂、保健食品、化学药品及医疗器械的生产与销售,现代医药物流体系;下游的集医疗机构资源、智慧药房、OTC零售、连锁药店、直销、医药电商、移动医疗等于一体的全方位多层次营销网络",无,广东省普宁市揭神路东侧康美中药城,深圳市福田区下梅林泰科路3号,医药制造业
87,600056.SH,中国医药,中国医药健康产业股份有限公司,北京,北京市,1997-05-15,1997-05-08,李亚东,"149,587.97",8389,"国际贸易业务,医药商业业务,医疗器械业务,医药工业业务",国务院国有资产监督管理委员会,北京市丰台区西营街1号院1区1号楼25-28层,北京市丰台区西营街1号院一区1号楼通用时代中心B座18-28层,批发业
88,600603.SH,广汇物流,广汇物流股份有限公司,四川,成都市,1992-01-13,1988-08-27,赵强,"123,055.02",690,"以能源物流为主业的战略方向发展,经营架构分为铁路公司及四大综合能源物流基地(能源物流)、房地产及产业协同(主要包括冷链物流、保理业务及商管业务)三个板块",孙广信,中国(四川)自由贸易试验区成都市天府新区隆祥西一街88号,新疆乌鲁木齐市天山区新华北路165号中信银行大厦40楼,铁路运输业
89,600822.SH,上海物贸,上海物资贸易股份有限公司,上海,上海市,1994-02-04,1994-09-16,宁斌,"49,597.29",942,从事汽车贸易、金属贸易与平台交易服务、化工等生产资料的批发与零售业务和仓储物流业务,上海市国有资产监督管理委员会,上海市黄浦区南苏州路325号7楼,上海市普陀区中山北路2550号3楼A座,批发业
90,603799.SH,华友钴业,浙江华友钴业股份有限公司,浙江,嘉兴市,2015-01-29,2002-05-22,陈雪华,"169,721.29",29548,从事新能源锂电材料和钴新材料产品的研发制造业务,陈雪华,浙江省桐乡经济开发区二期梧振东路18号,浙江省桐乡经济开发区二期梧振东路18号,有色金属冶炼和压延加工业
91,600592.SH,龙溪股份,福建龙溪轴承(集团)股份有限公司,福建,漳州市,2002-08-05,1997-12-24,陈晋辉,"39,955.36",2087,"主要业务为关节轴承、圆锥滚子轴承、齿轮/变速箱的研发、生产与销售,并通过控股子公司开展供应链服务与生产物资贸易。",漳州市国有资产监督管理委员会,福建省漳州市芗城区腾飞路382号,福建省漳州市龙文区湖滨路1号碧湖城市广场1号楼,通用设备制造业
92,600452.SH,涪陵电力,重庆涪陵电力实业股份有限公司,重庆,重庆市,2004-03-03,1999-12-29,雷善春,"109,752.98",642,电力供应业务、配电网节能业务。,国务院国有资产监督管理委员会,重庆市涪陵区人民东路17号,重庆市涪陵区望州路20号,电力、热力生产和供应业
93,600071.SH,凤凰光学,凤凰光学股份有限公司,江西,上饶市,1997-05-28,1997-05-23,陈宗年,"28,157.39",3031,光学产品、智能控制器和锂电芯产品的研发、制造和销售,中国电子科技集团有限公司,江西省上饶市凤凰西大道197号,江西省上饶市凤凰西大道197号,仪器仪表制造业
94,603686.SH,福龙马,福龙马集团股份有限公司,福建,龙岩市,2015-01-26,2007-12-21,张西泠,"41,565.57",52329,"智能装备制造,环境产业生态运营,资源循环再生利用",张桂丰,福建省龙岩市新罗区东肖镇东华社区龙腾南路42号,福建省龙岩市新罗区东肖镇东华社区龙腾南路42号,公共设施管理业
95,603298.SH,杭叉集团,杭叉集团股份有限公司,浙江,杭州市,2016-12-27,2003-05-06,赵礼敏,"93,558.00",6076,"叉车、仓储车、牵引车、无人驾驶叉车(AGV)等工业车辆、高空作业车辆、强夯机、清洁设备等整机及其关键零部件的研发、生产与销售,同时提供智能物流系统整体解决方案以及包括产品配件销售、车辆修理、车辆改装、车辆租赁、生产再制造等在内的工业车辆后市场业务。",仇建平,浙江省杭州市临安区相府路666号,浙江省杭州市临安区相府路666号,通用设备制造业
96,600502.SH,安徽建工,安徽建工集团股份有限公司,安徽,蚌埠市,2003-04-15,1998-06-15,李有贵,"171,653.39",18202,"房屋建筑工程、基础设施建设与投资、房地产开发经营。此外,公司还拥有工程技术服务、建材贸易、水力发电等业务。",安徽省人民政府国有资产监督管理委员会,安徽省蚌埠市东海大道5183号,安徽省合肥市蜀山区黄山路459号安建国际大厦,土木工程建筑业
97,603658.SH,安图生物,郑州安图生物工程股份有限公司,河南,郑州市,2016-09-01,1999-09-15,杨增利,"58,627.23",5539,专业从事体外诊断试剂及仪器的研发、生产和销售,苗拥军,郑州经济技术开发区经北一路87号,郑州经济技术开发区经开第十五大街199号,医药制造业
98,600419.SH,天润乳业,新疆天润乳业股份有限公司,新疆,乌鲁木齐市,2001-06-28,1999-12-30,刘让,"32,019.02",3505,乳制品的研发、生产和销售,新疆生产建设兵团第十二师国有资产监督管理委员会,新疆乌鲁木齐市西山兵团乌鲁木齐工业园区丁香一街9-181号,新疆乌鲁木齐市经济技术开发区(头屯河区)乌昌公路2702号,食品制造业
99,600744.SH,华银电力,大唐华银电力股份有限公司,湖南,长沙市,1996-09-05,1993-03-22,贺子波,"203,112.43",4383,"火力发电业务,同时经营水电、风电、太阳能业务以及电力销售业务。",国务院国有资产监督管理委员会,长沙市天心区黑石铺路35号华银石昊苑写字楼,湖南省长沙市天心区黑石铺路35号华银石昊苑写字楼,电力、热力生产和供应业
100,601390.SH,中国中铁,中国中铁股份有限公司,北京,北京市,2007-12-03,2007-09-12,陈云,"2,475,062.98",299652,基建建设、勘察设计与咨询服务、工程设备和零部件制造、房地产开发以及其他业务。,国务院国有资产监督管理委员会,北京市丰台区南四环西路128号院1号楼918,中国北京市海淀区复兴路69号中国中铁广场A座,土木工程建筑业
101,600420.SH,国药现代,上海现代制药股份有限公司,上海,上海市,2004-06-16,1996-11-27,董增贺,"134,117.27",11608,医药产品研发、生产与销售,国务院国有资产监督管理委员会,上海市浦东新区建陆路378号,上海市浦东新区建陆路378号,医药制造业
102,600521.SH,华海药业,浙江华海药业股份有限公司,浙江,台州市,2003-03-04,2001-02-28,陈保华,"148,250.71",8221,多剂型的仿制药、生物药、创新药及特色原料药的研发、生产和销售,陈保华,浙江省临海市汛桥,浙江省临海市汛桥,医药制造业
103,600332.SH,白云山,广州白云山医药集团股份有限公司,广东,广州市,2001-02-06,1997-09-01,李楚源,"162,579.09",28048,(1)中西成药、化学原料药、天然药物、生物医药、化学原料药中间体的研究开发、制造与销售;(2)西药、中药和医疗器械的批发、零售和进出口业务;(3)大健康产品的研发、生产与销售;及(4)医疗服务、健康管理、养生养老等健康产业投资等,广州市人民政府,中国广东省广州市荔湾区沙面北街45号,广东省广州市荔湾区沙面北街45号,医药制造业
104,600594.SH,益佰制药,贵州益佰制药股份有限公司,贵州,贵阳市,2004-03-23,1995-06-12,窦啟玲,"79,192.74",5509,"药品的研发、生产和销售,药品涵盖化学药、中成药和生物药等多个医药细分行业,产品涉及肿瘤、心脑血管、妇科、儿科、骨科和呼吸等多个治疗领域;综合性医院、肿瘤专科医院、肿瘤放疗中心的运营与管理;开发、研制、生产及销售传统中草药健康产品",窦啟玲,贵州省贵阳市云岩区白云大道220-1号,贵州省贵阳市云岩区白云大道220-1号,医药制造业
105,603030.SH,*ST全筑,上海全筑控股集团股份有限公司,上海,上海市,2015-03-20,1998-10-14,朱斌,"131,693.35",702,"设计板块,建造板块,制造板块,家居板块,科技板块",朱斌,上海市青浦区朱家角镇沪青平公路6335号7幢461,上海市南宁路1000号15楼,建筑装饰和其他建筑业
106,600682.SH,南京新百,南京新街口百货商店股份有限公司,江苏,南京市,1993-10-18,1991-05-14,翟凌云,"134,613.22",20515,百货零售业务、脐带血存储业务、护理服务收入、养老业务等。,袁亚非,南京市中山南路1号,江苏省南京市中山南路1号,医药制造业
107,600340.SH,华夏幸福,华夏幸福基业股份有限公司,河北,廊坊市,2003-12-30,1993-05-28,王文学,"391,372.03",10206,"产业发展服务,基础设施建设,土地整理,综合服务,物业管理服务,园区住宅配套,城市地产开发",王文学,河北省固安县京开路西侧三号路北侧一号,北京市朝阳区东三环北路霞光里18号佳程广场A座9层,房地产业
108,603898.SH,好莱客,广州好莱客创意家居股份有限公司,广东,广州市,2015-02-17,2007-04-09,沈汉标,"31,128.37",3510,全屋定制家居及其配套家居的设计、研发、生产和销售,"沈汉标,王妙玉",广州经济技术开发区东区连云路8号,广州市天河区科韵路18号好莱客创意中心,家具制造业
109,603227.SH,雪峰科技,新疆雪峰科技(集团)股份有限公司,新疆,乌鲁木齐市,2015-05-15,1984-06-27,田勇,"107,169.27",4591,"民爆业务,能化业务",新疆维吾尔自治区人民政府国有资产监督管理委员会,乌鲁木齐市经济技术开发区(头屯河区)阿里山街500号,新疆维吾尔自治区乌鲁木齐市经济技术开发区(头屯河区)阿里山街500号新疆雪峰科技集团研发中心,化学原料和化学制品制造业
110,603020.SH,爱普股份,爱普香料集团股份有限公司,上海,上海市,2015-03-25,1995-06-28,魏中浩,"38,323.78",1140,香料、香精和食品配料的研发、制造和销售;及食品配料贸易。,魏中浩,上海市嘉定区曹新公路33号,上海市静安区高平路733号,食品制造业
111,600170.SH,上海建工,上海建工集团股份有限公司,上海,上海市,1998-06-23,1998-06-15,杭迎伟,"888,593.97",51272,"建筑施工业务,设计咨询业务,建材工业业务,房产开发业务,城市建设投资业务",上海市国有资产监督管理委员会,中国(上海)自由贸易试验区福山路33号,上海市虹口区东大名路666号,土木工程建筑业
112,601111.SH,中国国航,中国国际航空股份有限公司,北京,北京市,2006-08-18,2006-03-27,马崇贤,"1,659,372.01",102874,主要从事国际、国内定期和不定期航空客、货、邮和行李运输业务;国内、国际公务飞行业务;飞机执管业务;航空器维修;航空公司间业务代理,国务院国有资产监督管理委员会,中国北京市顺义区天柱路30号院1号楼1至9层101,中国北京市顺义区空港工业区天柱路30号,航空运输业
113,601069.SH,西部黄金,西部黄金股份有限公司,新疆,乌鲁木齐市,2015-01-22,2002-05-14,唐向阳,"92,285.35",1974,黄金采选冶以及锰矿开采及电解锰生产加工销售,新疆维吾尔自治区人民政府国有资产监督管委员会,乌鲁木齐经济技术开发区融合南路501号,新疆维吾尔自治区乌鲁木齐市经济技术开发区融合南路501号,有色金属矿采选业
